billnum,material,rpa_sat,qty
900965609,7000009745,97.00,1
900966330,1000007981,3383.00,1
900966330,2025432004,77.00,1
900966330,2025732006,478.00,1
900966330,2025734004,3616.00,4
900966330,2025789004,72.00,4
900966484,617998,150.00,3
900967539,1000004422,42.00,1
900967539,1000004423,231.00,1
900967539,1000004424,18.00,1
900967539,1000004535,175.00,1
900967539,1000004722,56.00,1
900967539,1000004756,252.00,3
900967539,1000004890,715.00,1
900967539,1000005061,216.00,3
900967539,1000005466,1089.00,3
900967539,1000005467,267.00,3
900967539,1000005640,14.00,1
900967540,1000005762,1256.00,4
900967540,1000031631,63.00,1
900967540,1035669,40.00,2
900967540,1035670,99.00,1
900967540,108349298,454.00,1
900967540,2025375001,62.00,1
900967540,2026817006,449.00,1
900967540,942092,98.00,1
900968316,2026242002,41.00,1
900968316,2026245002,3.00,1
900968316,2026272001,4095.00,3
900969500,1000004422,42.00,1
900969500,1000004423,231.00,1
900971853,8000000214,40.00,1
900971951,1000035820,32.00,1
900971952,25393,16.00,1
900971952,55309,178.00,2
900971952,55414,23.00,1
900971952,55480,388.00,4
900971952,55518,72.00,1
900973263,724391,55.00,1
900973350,1000027282,98.00,1
900973350,1000027283,434.00,1
900973350,1000027287,33.00,1
900973350,1000029729,55.00,1
900973350,104439595,59.00,1
900974907,1000034109,64.00,1
900974907,108240794,74.00,2
900975447,1000014433,322.00,1
900975448,2025376001,211.00,1
900975448,2027125001,17.00,1
900975448,2027528003,89.00,1
900975448,2027528004,6.00,3
900975448,2027931004,100.00,1
900976576,1000044546,8.00,1
900976576,1000044548,3213.00,1
900976694,108931,208.00,1
900976694,318233,75.00,1
900976994,17621,72.00,4
900977325,662668,82.00,1
900977325,7000009745,97.00,1
900977373,1000049831,44.00,1
900979078,25392,17.00,1
900979430,2032521002,96.00,3
900979431,1000044544,115.00,1
900979431,1000044854,148.00,1
900979431,1000044860,292.00,1
900979431,1000044863,102.00,2
900979431,1000044874,80.00,4
900979502,1000031831,91.00,1
900979502,1000031832,264.00,3
900979502,1000031931,47.00,1
900979502,1000032227,3.00,1
900979502,1000032275,41.00,1
900979503,2027837002,81.00,1
900979503,2027840006,176.00,1
900979503,2027844005,41.00,1
900979791,107837599,45.00,1
900981520,1039501,42.00,1
900982195,1000010388,46.00,1
900983595,108240794,37.00,1
900984041,2028296001,96.00,1
900984041,2028297002,116.00,4
900984041,2028298002,98.00,2
900984277,2028903002,762.00,3
900984277,2028904003,75.00,1
900984889,1000026161,24.00,1
900984889,1000026466,43.00,1
900984889,1000026709,24.00,1
900984889,1000026710,817.00,1
900984889,1000026711,4568.00,1
900985087,43653,72.00,3
900985087,55255,79.00,1
900985087,55414,23.00,1
900985087,55439,50.00,1
900985087,55443,34.00,1
900985681,1000006092,370.00,2
900985681,1000006137,38.00,1
900985681,1000006144,45.00,3
900985681,1000006445,85.00,1
900985681,1000006446,31.00,1
900986701,1000039900,39.00,1
900986701,1000039936,78.00,3
900987008,2027993002,144.00,1
900991016,2486,20.00,1
900991278,7000009745,97.00,1
900991278,817851,20.00,1
900991489,7000009745,97.00,1
900991489,724391,110.00,2
900992085,2023185004,111.00,3
900992085,2027473005,364.00,1
900992085,2027666002,320.00,4
900992422,106545711,88.00,4
900992422,2027296004,94.00,1
900992422,2027298004,335.00,1
900992422,2028324003,34.00,1
900992422,2031368003,63.00,1
900992682,2025641004,625.00,1
900992682,2026103007,22.00,1
900992682,2029495001,4904.00,1
900992682,2030230002,448.00,1
900993388,19067,198.00,3
900993388,19380,62.00,1
900993388,20811,406.00,1
900993494,107383953,34.00,1
900993494,108321965,1481.00,1
900993494,108321973,68.00,1
900993494,146784,4.00,2
900993680,1000004095,116.00,2
900993680,2024596005,417.00,1
900993680,2024895005,16.00,1
900993680,2025652004,44.00,1
900993680,2025661012,83.00,1
900993680,2025663007,48.00,1
900993680,2025791006,68.00,1
900993680,2026474004,38.00,1
900993680,2026475004,320.00,1
900993680,2026893004,30.00,1
900993680,2026914002,94.00,1
900993680,2027043003,34.00,1
900993680,2027082002,52.00,4
900993681,893138,88.00,1
900993803,1000011753,74.00,1
900993803,1000016173,72.00,3
900993803,1000031414,74.00,1
900993803,1000043291,49.00,1
900993803,2020306001,8232.00,3
900993803,2022668005,116.00,2
900993803,2023071008,49.00,1
900993803,2023076002,950.00,1
900993803,2023082007,237.00,3
900993803,2023839002,78.00,1
900993803,2024593001,2889.00,3
900993803,2024594001,66.00,1
900993803,2024668006,126.00,1
900994091,2031076006,92.00,1
900994092,2020831005,168.00,1
900994092,2025627004,91.00,1
900994092,2028175005,43.00,1
900994093,2024901004,20.00,1
900994093,2024951004,222.00,1
900994741,20705,94.00,1
900994741,20706,12.00,1
900995117,1000036683,52.00,1
900995117,1000042932,47.00,1
900995117,2005893001,91.00,1
900995117,2011524004,144.00,2
900995117,2020831005,168.00,1
900995117,2024948001,40.00,1
900995117,2025483005,1617.00,1
900995117,2025627004,91.00,1
900995117,2025639002,155.00,1
900995117,2025896003,86.00,1
900995117,2026034003,85.00,1
900995117,2026810004,182.00,2
900995117,2027470005,471.00,1
900995117,2027590001,70.00,1
900995118,19380,248.00,4
900995118,646,1880.00,4
900995485,102738575,1279.00,1
900995640,2025376001,844.00,4
900995640,2027125001,17.00,1
900995640,2027528003,89.00,1
900995640,2027528004,6.00,3
900995640,2027931004,100.00,1
900995640,2031076006,92.00,1
900995640,2031578006,240.00,4
900995640,2033076005,178.00,1
900996161,1000034679,50.00,1
900996161,1000034682,41.00,1
900996161,1000034738,20.00,1
900996161,1000034760,409.00,1
900996161,1000034764,68.00,1
900998675,724390,848.00,4
901000126,16951,26.00,1
901000126,25393,32.00,2
901000126,26703,126.00,3
901000126,32204,144.00,2
901000126,34428,28.00,1
901000126,36021,38.00,1
901000126,55239,4943.00,1
901000919,2029724002,33.00,1
901000919,2029725004,688.00,2
901000919,2029727003,34.00,1
901003481,1000016981,41.00,1
901003481,1000017005,1.00,1
901003481,1000017055,86.00,1
901003481,1000017073,138.00,3
901003481,1000017113,26.00,1
901004149,1000024121,3599.00,1
901004204,20704,200.00,2
901004204,20858,42.00,1
901004209,1000012235,20.00,1
901004209,2024868005,24.00,1
901004209,2025399002,395.00,1
901004209,2025658003,498.00,2
901004209,2025831002,57.00,1
901004209,2026670004,191.00,1
901004209,2026982004,659.00,1
901004209,2027014006,348.00,4
901004209,2027337005,380.00,4
901004209,2028157003,38.00,1
901004209,2029941001,38.00,1
901004209,2031389004,33.00,1
901004209,2031394004,332.00,4
901004645,2030013003,15732.00,4
901005383,1000032627,377.00,1
901005383,1000047558,21.00,1
901005383,2024900004,59.00,1
901005384,19380,62.00,1
901005384,20811,406.00,1
901005384,25408,747.00,1
901005384,35146,925.00,1
901005384,55370,261.00,1
901005384,55477,2.00,1
901005384,55481,9.00,1
901006302,662668,82.00,1
901006302,662670,1569.00,3
901006302,724390,212.00,1
901006635,2024952003,75.00,1
901006635,2025652003,35.00,1
901006938,32204,72.00,1
901006938,43653,24.00,1
901006938,55446,25.00,1
901006938,55477,2.00,1
901006938,57012,46.00,1
901008739,1000044228,1.00,1
901008864,7000009745,97.00,1
901009988,2011095004,82.00,1
901009988,2011482003,73.00,1
901009988,2014303004,677.00,1
901010580,25391,384.00,2
901010580,646,470.00,1
901010581,1000043462,17.00,1
901010581,1000043476,58.00,1
901012105,1000030353,168.00,2
901012105,1000030527,21.00,1
901012105,1000030528,97.00,1
901012105,1000030555,250.00,1
901012106,19067,198.00,3
901012106,8178,41.00,1
901012107,1000050250,221.00,1
901012107,1000050261,98.00,1
901012107,1000050269,60.00,1
901012107,1000050287,45.00,1
901012107,1000050290,65.00,1
901012719,1000050337,332.00,1
901012719,1000050351,16.00,4
901012719,1000050424,41.00,1
901012719,1000050425,14.00,1
901012874,1000044493,1458.00,3
901012874,1000044516,16.00,1
901012874,1000044525,88.00,1
901012874,1000044532,39.00,1
901012874,1000044547,582.00,2
901012874,1000044570,39.00,1
901012874,1000044671,4084.00,1
901012874,1000044760,906.00,1
901012874,1000044806,19.00,1
901012874,1000044833,360.00,4
901012874,1000044835,12.00,1
901012874,1000044864,9.00,1
901012874,1000044977,48.00,1
901012874,1000045184,372.00,4
901012874,1000045408,59.00,1
901012874,1000045485,37.00,1
901012874,1000045518,61.00,1
901012874,1000045525,74.00,1
901012874,1000045632,378.00,1
901013008,2026307003,74.00,1
901013008,2027029004,1992.00,4
901013008,2029611001,78.00,1
901013008,2030013003,3933.00,1
901013008,2030045005,311.00,1
901013628,2016304001,53.00,1
901013628,2016497005,3832.00,4
901013629,2029534003,168.00,2
901013629,2029535005,22.00,1
901013629,2029539005,195.00,3
901014004,102305104,3931.00,1
901014013,1000037879,195.00,1
901014013,1000038891,60.00,1
901014013,2024917003,21.00,3
901014013,219598,1895.00,1
901014041,107651701,779.00,1
901014041,107661888,46.00,1
901014347,1000002789,79.00,1
901014347,2024913003,119.00,1
901014347,2025148005,20.00,1
901014878,2024868005,24.00,1
901014878,2025399002,395.00,1
901014878,2026982004,659.00,1
901014878,2027014006,87.00,1
901014886,19372,353.00,1
901014886,20404,4100.00,1
901014886,25379,204.00,3
901014886,25391,192.00,1
901014886,25408,747.00,1
901014886,31171,87.00,3
901014886,32204,72.00,1
901014886,34428,28.00,1
901014886,34876,55.00,1
901014886,40580,64.00,1
901014886,55239,14829.00,3
901014886,55414,23.00,1
901014886,55417,3940.00,4
901014886,55439,100.00,2
901014886,55445,60.00,1
901014886,55446,75.00,3
901015302,1039501,42.00,1
901015302,1039502,88.00,2
901015302,108353490,150.00,1
901016633,1000044493,486.00,1
901016633,1000044516,16.00,1
901016633,1000044525,88.00,1
901018435,19372,353.00,1
901018435,20404,12300.00,3
901018435,25391,192.00,1
901018435,25901,25.00,1
901018435,32204,72.00,1
901018435,36201,2830.00,1
901018435,37506,428.00,1
901018435,55202,102.00,2
901018435,55204,618.00,3
901018435,55205,346.00,1
901018435,55414,23.00,1
901018441,1000004095,232.00,4
901018441,2024596005,1251.00,3
901018442,1000041697,9.00,1
901018442,107084873,134.00,1
901018442,2014777006,62.00,1
901019244,104911571,418.00,2
901019245,1000029476,346.00,1
901019368,1000003648,86.00,1
901019368,1000004006,99.00,1
901019369,7000009745,97.00,1
901019369,724391,55.00,1
901020024,2029476001,59.00,1
901020247,101984096,88.00,2
901020333,1000038788,55.00,1
901020333,2024847004,132.00,3
901020359,1000007241,4076.00,1
901020360,646,470.00,1
901020910,2028302002,384.00,1
901020910,2028309003,1880.00,2
901021323,1000018182,481.00,1
901021323,2025083003,285.00,1
901022454,107598903,63.00,1
901022454,107604904,71.00,1
901022454,107617131,180.00,4
901022454,107632104,52.00,1
901022454,107632489,130.00,2
901022454,107636076,180.00,2
901022454,107636084,236.00,4
901022454,107637722,198.00,3
901022454,107638426,798.00,3
901022454,107638442,27.00,1
901022454,107638469,3584.00,1
901022454,107638485,1338.00,2
901022454,107638493,62.00,1
901022454,107638506,71.00,1
901022454,107638531,51.00,1
901022454,107638549,70.00,1
901022454,107638557,215.00,1
901022454,107641730,24.00,1
901022454,107643401,80.00,2
901022454,107645431,699.00,1
901022909,30458,29.00,1
901022909,31793,72.00,2
901022909,43653,24.00,1
901022909,55239,4943.00,1
901022909,55414,23.00,1
901023034,1000041846,78.00,1
901023034,1000041909,40.00,1
901023034,1000041919,15.00,1
901023034,1000041924,2502.00,3
901023034,1000041926,102.00,2
901023098,108286750,322.00,1
901023098,108286881,41.00,1
901023210,1000045079,66.00,1
901023210,1000045081,56.00,1
901023211,7000009745,97.00,1
901023245,1000047484,30.00,1
901023245,126531,34.00,1
901023575,1000028071,47.00,1
901023575,1000028072,722.00,1
901023575,1000028079,59.00,1
901023575,1000028201,52.00,1
901023575,1000028203,55.00,1
901023575,1000028211,126.00,3
901023575,1000028219,470.00,1
901023575,1000028220,6496.00,2
901023635,1000002838,49.00,1
901023635,107982243,49.00,1
901027182,2024537004,579.00,1
901027182,73503,60.00,1
901028174,108286750,322.00,1
901028775,1000028650,66.00,1
901028775,2025786001,3029.00,1
901028847,1000009506,28.00,2
901028847,1000009507,8.00,2
901028848,2027130002,396.00,2
901028848,2027132002,24.00,1
901028848,2027171006,414.00,1
901029099,1000039900,78.00,2
901029841,2025088006,73.00,1
901030021,1000011753,148.00,2
901030021,1000043291,49.00,1
901030021,2020306001,8232.00,3
901030022,106199581,50.00,1
901030230,25392,17.00,1
901030230,26703,126.00,3
901030476,102738575,1279.00,1
901030476,724390,848.00,4
901030476,724391,55.00,1
901030476,893138,88.00,1
901030865,2024895005,16.00,1
901030865,2025652004,44.00,1
901030865,2025791006,68.00,1
901030865,2027082002,13.00,1
901030865,2027534002,216.00,1
901030865,2027536002,70.00,1
901031998,7000009745,97.00,1
901031998,817851,20.00,1
901032304,1000028071,47.00,1
901032304,1000028072,722.00,1
901032777,1000009066,91.00,1
901032913,17621,54.00,3
901032913,2486,20.00,1
901032913,26703,168.00,4
901033603,1000034160,39.00,1
901034189,1000050201,36.00,1
901034477,106600143,21.00,1
901034477,106706116,80.00,1
901034981,7000009745,194.00,2
901034983,7000009745,97.00,1
901035081,8000000214,40.00,1
901035727,12164,132.00,1
901035727,20404,4100.00,1
901036354,1000004259,18.00,1
901039678,7000009745,194.00,2
901040897,107084726,66.00,1
901040897,107084734,104.00,2
901040897,107084742,132.00,3
901040897,107084769,140.00,2
901040897,107084849,1514.00,1
901041378,18317,37.00,1
901041378,2486,20.00,1
901041378,30598,30.00,1
901041704,105527571,42.00,1
901041704,105527597,33.00,1
901041704,105527600,114.00,3
901041737,19719,49.00,1
901041984,2032505004,20.00,1
901041985,104908890,348.00,1
901041985,104909585,467.00,1
901041985,104909593,52.00,1
901041985,105204405,96.00,1
901041985,105294578,556.00,4
901041985,105366703,45.00,1
901041985,105366720,16.00,1
901041985,105375589,35.00,1
901041985,105381575,35.00,1
901041985,105381604,69.00,1
901041985,105424571,83.00,1
901041985,105446578,73.00,1
901041985,105475580,68.00,1
901041985,105478609,31.00,1
901041985,105521380,312.00,1
901042266,1000017608,39.00,1
901042266,1000048488,86.00,1
901042266,2025809006,478.00,1
901042266,2026240002,64.00,1
901042266,2026865004,96.00,2
901042894,1000030560,133.00,1
901042894,2032924005,352.00,4
901043327,107601949,124.00,2
901044702,1000048284,58.00,1
901044703,2025483005,1617.00,1
901044703,2025639002,155.00,1
901044835,19067,66.00,1
901044835,19719,98.00,2
901044835,20811,812.00,2
901044835,25393,16.00,1
901044835,30591,944.00,1
901044835,43459,261.00,1
901044835,55274,131.00,1
901044835,55417,985.00,1
901044835,55480,97.00,1
901044835,55481,9.00,1
901044835,55482,468.00,1
901044835,55484,8808.00,3
901044835,55490,69.00,1
901044835,55517,46.00,1
901045563,2018114004,440.00,1
901045563,2025166004,899.00,1
901045563,2025579007,62.00,1
901045564,662670,523.00,1
901045564,817851,20.00,1
901045565,1000021750,12.00,3
901046198,662670,523.00,1
901046198,724390,212.00,1
901046464,2027029004,1494.00,3
901046464,2030045005,311.00,1
901048134,1000044954,5.00,1
901050067,2016497005,2874.00,3
901050493,107542416,45.00,1
901050493,107542483,5223.00,3
901050493,107542715,18.00,1
901050493,107604939,444.00,2
901050493,107605536,304.00,1
901050584,817851,40.00,2
901050584,893138,264.00,3
901050800,2028093006,47.00,1
901050800,2028095002,31.00,1
901052956,1000016300,19.00,1
901052956,1000016315,66.00,1
901052971,2025646002,170.00,2
901052971,2025788003,48.00,1
901052971,2026891007,8.00,1
901053502,1000039354,99.00,1
901053503,7000009745,97.00,1
901053503,817851,20.00,1
901053503,893138,88.00,1
901053505,2025392003,230.00,1
901053505,2025395003,48.00,2
901053505,2025422003,334.00,1
901053505,2025433003,71.00,1
901053505,2025435003,40.00,1
901053505,2025454002,49.00,1
901053505,2025471003,79.00,1
901054060,1000026379,31.00,1
901054060,1000026388,295.00,1
901054060,1000026390,133.00,1
901054076,1000042475,30.00,1
901054076,1000042476,42.00,1
901054429,107784765,54.00,1
901054429,107790410,228.00,1
901054430,7000009745,97.00,1
901054921,1000025093,20.00,1
901054921,1000025094,285.00,3
901054961,662670,523.00,1
901056052,2026897005,72.00,1
901056052,2027650002,38.00,1
901056052,2029886004,987.00,3
901056059,1000033332,186.00,1
901056059,2023590001,1014.00,2
901056059,2025174004,31.00,1
901056059,2025435002,1054.00,2
901056059,2025445003,694.00,2
901056059,2025571007,427.00,1
901056059,2025634004,39.00,1
901056059,2025959005,78.00,1
901056059,2026484006,727.00,1
901056059,2026853003,43.00,1
901056059,2026871003,72.00,1
901056059,2026892005,298.00,1
901056059,2027103002,26.00,1
901056059,2027896005,45.00,1
901056059,2027999003,78.00,2
901056059,32204,72.00,1
901056187,662668,82.00,1
901056343,12164,264.00,2
901056343,32204,72.00,1
901056343,43653,24.00,1
901056343,43791,73.00,1
901056343,54824,69.00,1
901056351,2025083005,172.00,4
901056351,2025132005,47.00,1
901056351,2025794005,43.00,1
901056351,2026885003,39.00,1
901056351,2027163006,132.00,2
901056351,2027736001,52.00,2
901056351,2029530003,171.00,3
901056351,2030598006,75.00,1
901056463,1000044452,231.00,3
901056463,1000044470,407.00,1
901056463,1000044501,337.00,1
901057224,19657,923.00,1
901057224,20404,8200.00,2
901057224,25390,123.00,3
901057224,25393,16.00,1
901057274,2028458005,67.00,1
901057867,2027171005,393.00,3
901057867,2027172004,129.00,1
901057867,2027187001,22.00,1
901059079,1000038120,54.00,1
901059079,2024892001,92.00,4
901059080,104568581,375.00,1
901059080,104577550,2914.00,1
901059699,2032518001,58.00,1
901059699,2032526003,45.00,1
901059841,7000009745,97.00,1
901060469,107733247,1089.00,3
901061442,1000033455,38.00,1
901062060,1000038412,27.00,1
901062060,1000038671,42.00,1
901062060,1000038876,15.00,1
901062060,1000038881,52.00,1
901062060,1000038882,90.00,1
901062061,2026779002,70.00,1
901062061,2026780001,276.00,4
901062728,1000039357,476.00,1
901062728,108407865,45.00,1
901062728,793181,79.00,1
901064332,1000002401,42.00,1
901064332,1000002470,46.00,1
901064786,12164,132.00,1
901064786,20404,4100.00,1
901064786,20704,300.00,3
901064786,31171,29.00,1
901065239,2026341003,60.00,1
